variable_phv	tag_id	ncit	hpo	mondo	efo	oba	variable	data_set	study
21169	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00021169.v4.p10	pht000074.v10.p10	phs000007.v29.p10
273991	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00273991.v1.p10	pht006005.v1.p10	phs000007.v29.p10
274484	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00274484.v1.p10	pht006006.v1.p10	phs000007.v29.p10
177477	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00177477.v2.p10	pht003094.v4.p10	phs000007.v29.p10
177478	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00177478.v2.p10	pht003094.v4.p10	phs000007.v29.p10
177479	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00177479.v2.p10	pht003094.v4.p10	phs000007.v29.p10
72156	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00072156.v4.p10	pht000747.v5.p10	phs000007.v29.p10
251472	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00251472.v1.p10	pht004815.v1.p10	phs000007.v29.p10
251473	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00251473.v1.p10	pht004815.v1.p10	phs000007.v29.p10
251474	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00251474.v1.p10	pht004815.v1.p10	phs000007.v29.p10
276988	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00276988.v1.p10	pht006025.v1.p10	phs000007.v29.p10
71968	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00071968.v2.p10	pht000745.v3.p10	phs000007.v29.p10
72007	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00072007.v2.p10	pht000745.v3.p10	phs000007.v29.p10
254221	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00254221.v1.p10	pht005140.v1.p10	phs000007.v29.p10
254222	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00254222.v1.p10	pht005140.v1.p10	phs000007.v29.p10
254223	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00254223.v1.p10	pht005140.v1.p10	phs000007.v29.p10
571	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000571.v1.p10	pht000009.v2.p10	phs000007.v29.p10
649	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000649.v1.p10	pht000009.v2.p10	phs000007.v29.p10
734	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000734.v1.p10	pht000009.v2.p10	phs000007.v29.p10
817	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000817.v1.p10	pht000009.v2.p10	phs000007.v29.p10
517	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000517.v1.p10	pht000009.v2.p10	phs000007.v29.p10
883	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00000883.v1.p10	pht000009.v2.p10	phs000007.v29.p10
1007	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00001007.v1.p10	pht000009.v2.p10	phs000007.v29.p10
71981	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00071981.v2.p10	pht000745.v3.p10	phs000007.v29.p10
36471	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00036471.v11.p10	pht000309.v12.p10	phs000007.v29.p10
36469	26	NCIT:C27996	HP:0001658	MONDO:0005068			phv00036469.v11.p10	pht000309.v12.p10	phs000007.v29.p10
